date,product,contextFirstDate,contextLastDate,calendarSlots,observedSlots,nanSlots,contextSha256
2023-09-14,12,2022-04-20,2023-09-13,512,422,90,d2d3d6e57b166d3c5aa7ccf9ff7b5085fd5a1a2032580d2aa02e6f87a9abf6e8
2023-09-14,13,2022-04-20,2023-09-13,512,431,81,a4ff7caa65634d89abcc11339de383f4a6bb40ef5a3ee33dfd1023a08bff0605
2023-09-14,21,2022-04-20,2023-09-13,512,433,79,31d9b3a9a4ff699bea5f5ea9a473bd4c9f604ef5c3a8a83083d8d393b7788cfc
2023-09-14,35,2022-04-20,2023-09-13,512,428,84,1a29bd8080b3dc9e6049a1364109b67c9f4c771628bce0267537eec60688379e
2023-09-14,82,2022-04-20,2023-09-13,512,432,80,95947fb21b692bf4e3308819c0ed2bce5c7aec23efe30d5b2acf2f016aafacab
2023-09-15,11,2022-04-21,2023-09-14,512,434,78,1a951f0df531f0dd60ba833e1b4103fd4aedac9cb3a581530e3f6ca8f52b2aea
2023-09-15,12,2022-04-21,2023-09-14,512,422,90,ab1a4e5fb287d050e2254aeeedee7605f449e44116527f6c1a171fbf13e65fb1
2023-09-15,13,2022-04-21,2023-09-14,512,431,81,7c833200de462fe631268b3f23b4b34b9ce8dee12a9b1ccb467198c0804f6db0
2023-09-15,21,2022-04-21,2023-09-14,512,433,79,93a92484758381a1a3b397775742a7e794c784d702515460f0efe95ce9e951d7
2023-09-15,35,2022-04-21,2023-09-14,512,428,84,9247cd0dfc2ab106b419be6a9103ee5cf4aaf36f5e78500b0ffba0fd18d20357
2023-09-15,82,2022-04-21,2023-09-14,512,432,80,4695bd25ca298995ab2ae8274e4f4397b96ad4cdac421bfd309ce1674bcae1b6
2023-09-16,11,2022-04-22,2023-09-15,512,434,78,83ed0d1948c983ac81450216b95a5c054cea5872b3102e6c1a1cf6172e7eed33
2023-09-16,12,2022-04-22,2023-09-15,512,422,90,851d575f78b9da72b2e7508ea880fdd3a8f78200331d93a8c6c2d1a0aaaef897
2023-09-16,13,2022-04-22,2023-09-15,512,431,81,91f91f5ee6f67bc51227013a4bcd1fc64c8c6e5f40bf40d877beb7b5af7bd0d1
2023-09-16,21,2022-04-22,2023-09-15,512,433,79,1c9fe115fe5959894f8c38efbdce92a50fe85bb8ea1b549d04041ba68f33910d
2023-09-16,35,2022-04-22,2023-09-15,512,428,84,b526af5a44107263c7f1ff9e94ea5af3682e4515e7972ec7b0a585fe93df958e
2023-09-16,82,2022-04-22,2023-09-15,512,432,80,7636b7ae92e64c02c8c445b1ea2b6106f5da0be68e53d6d1dfe39f676a06d118
2023-09-17,11,2022-04-23,2023-09-16,512,434,78,11f6b4162b6273c55f1475953aecf71675915296d4cd6273c576bfa090e3b7b4
2023-09-17,12,2022-04-23,2023-09-16,512,422,90,1647d4722645eb1b529b6955c95166fdf76567b07b80e217f9cf8c3ccfd951fa
2023-09-17,13,2022-04-23,2023-09-16,512,431,81,558bf589c581d7940475e89ea3d50e52de085e19ace42861ee0f1ce33c726ddd
2023-09-17,21,2022-04-23,2023-09-16,512,433,79,2ae1952121d456914b99f685d53ed51152c66c983d02e6a499fff07393dc3b25
2023-09-17,35,2022-04-23,2023-09-16,512,428,84,c3cf25af3581fc5b14820e082ee8b488106ce183638faf0c33911a4e4edc2e6d
2023-09-17,82,2022-04-23,2023-09-16,512,432,80,bd193f7c81a575d97c0d0fb517ba5590d348cdbfa466a7c2068814dd4a80dfe2
2023-09-18,11,2022-04-24,2023-09-17,512,434,78,2f63e4200cbd22750a22185112a6ac4afc537463a097f67b1e79801f43dcc887
2023-09-18,12,2022-04-24,2023-09-17,512,422,90,5b83ae01a64b47afc681d59bdfdc2b52f160fcb3cb7975920319e7c80c0c0891
2023-09-18,13,2022-04-24,2023-09-17,512,431,81,b0181e9a1fc836457cec0895166f209d7404c4f5d2dd541ba2a5eaa0671022eb
2023-09-18,21,2022-04-24,2023-09-17,512,433,79,c7e58a6d81f362f96fee4c2f9e043f9bb831d639f7ed89caac68aac097a94ae2
2023-09-18,35,2022-04-24,2023-09-17,512,428,84,6b2645d47a2e84e577b346f824fbec937ad03ffb836abdb909965fda56e99e8e
2023-09-18,82,2022-04-24,2023-09-17,512,432,80,64edd183216eebeac5dd1f0067fa49ab017e11becc29b8aae8017edac1dd5d4b
2023-09-19,11,2022-04-25,2023-09-18,512,434,78,7601c19331341193badb572fb2e1f2983ad2610c02e23a6ef6597b9ffd51613d
2023-09-19,12,2022-04-25,2023-09-18,512,422,90,42ac06b3c5e301da5e78a453a15350e143ac4ed4973060b01ed94cb38420f871
2023-09-19,13,2022-04-25,2023-09-18,512,431,81,748844b4874aff7003f79d8aefc25b4ed9e0c873ec72d92d52417dc141fa9ca1
2023-09-19,21,2022-04-25,2023-09-18,512,433,79,5e19de5754a50be1b30f944bf9ff716475df758096e4dafeb066f03b72654222
2023-09-19,35,2022-04-25,2023-09-18,512,428,84,db0ddd8acdbf252c85874f4475815bf5253452a8cb63c4beea1998c3c4435931
2023-09-19,82,2022-04-25,2023-09-18,512,432,80,944db5aa8f09ba4d569894158832f2a3392b4a18e23f06e21f00262c14d52ed5
2023-09-20,11,2022-04-26,2023-09-19,512,434,78,dd9d2f58abb579e32025de72257fbcd0f5333fd9c7255559ca9032e430f4e19c
2023-09-20,12,2022-04-26,2023-09-19,512,422,90,bf33b9955c130cfcfeee8b9c20431d0ea991d86add0c0a914499e772bfe87dda
2023-09-20,13,2022-04-26,2023-09-19,512,431,81,3e4d436240bbbca55f4a55aa3ec7e59f6258026ce453d27dcc634d40eac5c361
2023-09-20,21,2022-04-26,2023-09-19,512,433,79,39690d346f3ee63f5bb98eb3ed925138fa8ab71e2296aa997dcd5d1950b98cf9
2023-09-20,35,2022-04-26,2023-09-19,512,428,84,ca8f202fea6beec4e2c659a6089bcdcf6801b1ad65c544edd723aeb99613d8b1
2023-09-20,82,2022-04-26,2023-09-19,512,432,80,db8e1ca26fa8d6d0d01573791f328e3210879101ef2c24798409c8776bf396b7
2023-09-21,11,2022-04-27,2023-09-20,512,434,78,25dacb1fd802ad9d90918e7dd6c18c61f51f62aa98c3168b16639c3bf019b51e
2023-09-21,12,2022-04-27,2023-09-20,512,422,90,65ffb8bc976c53f8be1db5a3928153a3be05a3a42715c01f4015fcbf6b737598
2023-09-21,13,2022-04-27,2023-09-20,512,431,81,b7e8b46e90784df52853f850d7689f60ca89c8c989f77e280db697a9656d20a8
2023-09-21,21,2022-04-27,2023-09-20,512,433,79,2c781d919112587bdb75f349c18c5acfd8644635d9bcdec41f0b6bd75f64df5f
2023-09-21,35,2022-04-27,2023-09-20,512,428,84,ae3c8ed0d0b45678a038911234d3d2594826dd84b1b953371891a02e7073a4b1
2023-09-21,82,2022-04-27,2023-09-20,512,432,80,15f118309cb2ffb7062c771fd35d8222d1b1f647257a5f01339d411718de1c60
2023-09-22,11,2022-04-28,2023-09-21,512,434,78,addc652c4547e2aa0ce6bece41510fa56d0b3a23a36a7c2a486fe2385b446c02
2023-09-22,12,2022-04-28,2023-09-21,512,422,90,4a4cea32c4b12680e74e506ce9117cdba843c85d1956ab0d2d9e9fc2f6e873c7
2023-09-22,13,2022-04-28,2023-09-21,512,431,81,ededa07bf6db212b6e08c21bf41c1aa8f68262c5f0c6ff46032cdf3912e2909e
2023-09-22,21,2022-04-28,2023-09-21,512,433,79,e257aa15658b42dbfe8e54b6bf87fd00b632651a5f14e689b1630037edebd252
2023-09-22,35,2022-04-28,2023-09-21,512,428,84,7b2c714495b28281171da23480fbd1eb9ec655724bd144b0e6e28be5a2bbed84
2023-09-22,82,2022-04-28,2023-09-21,512,432,80,9a8014f599361df894ae638a0997871c7aa041c7d73c5884051b97a610b55adf
2023-09-23,11,2022-04-29,2023-09-22,512,434,78,382778ca0fff9663e85d0afc1f0667ec5a7ff372d8a3a484596d48ff4b2ba7cc
2023-09-23,12,2022-04-29,2023-09-22,512,422,90,239d25420bbfc1e2dd64462288843c385e25b02cdefb33847d140354ac77170c
2023-09-23,13,2022-04-29,2023-09-22,512,431,81,1255696d3f282641b46fe5f9772abded8b464cc2497be582b7d20c0044d58819
2023-09-23,21,2022-04-29,2023-09-22,512,433,79,be88e368aa6de00f756689b6962e3c2be0257b319631218831db7215a497abb8
2023-09-23,35,2022-04-29,2023-09-22,512,428,84,c2c6f57adf323f1901e1ab684dd0ab80edbeaa80486073f8270d2530c3860f6e
2023-09-23,82,2022-04-29,2023-09-22,512,432,80,bcbf22a163f0a7b5f4762daf605b8fb863655aedf9e93d9de5e86ff5bfd623c9
2023-09-24,11,2022-04-30,2023-09-23,512,434,78,c1ac71c7b4d5a6c48b492e237e1d380a691339138571b2bd20976a5c28d9067d
2023-09-24,12,2022-04-30,2023-09-23,512,422,90,695f6cfc6f5d2aa0901d152b2c6a44bafd1a355f1006971fd2c6bc85f2249174
2023-09-24,13,2022-04-30,2023-09-23,512,431,81,bd4cf01b99c005aae664855331f76bcd17891cb82d4dae7709102326f890c27e
2023-09-24,21,2022-04-30,2023-09-23,512,433,79,4e7074132f9b2f44b9e0c0779f69d6c9f16336e3a108c4d2a0a0b4f9cbe23bd8
2023-09-24,35,2022-04-30,2023-09-23,512,428,84,a40db317121ce347e36dc670baf772b6a4f64feaf144e0c2ebd6e835d4008197
2023-09-24,82,2022-04-30,2023-09-23,512,432,80,61f14118305adb6891b1e3549626f3e2cbd06ef77d76569bb1ecd3cf0860c2c8
2023-09-25,11,2022-05-01,2023-09-24,512,434,78,577baa38b5d3a3301d5c292e119a2b26bd461a7af6deea2efd738a63cc3a6090
2023-09-25,12,2022-05-01,2023-09-24,512,422,90,cc421b7bfeb02c24a03f78c23784dd12318210df22cb03270afa638e4496bac6
2023-09-25,13,2022-05-01,2023-09-24,512,431,81,bc4669bc77e9ea04dcf3e70e7c5b4b33147e67efbb1e977d737406abfa2aa9ab
2023-09-25,21,2022-05-01,2023-09-24,512,433,79,afdadefcf30f890d00158191431b7bee3c17a923aeb6392b0c80ef8c28dc9b5b
2023-09-25,35,2022-05-01,2023-09-24,512,428,84,3d05dc2d71b817238cb9f6e3b5b47ff8ea2db2b602ca3cde6e92bad1e56eaacd
2023-09-25,82,2022-05-01,2023-09-24,512,432,80,42eeb5e0f9ad5595852d14c58b2ef4e891ce2e5672dc3563cb333dffa818ae10
2023-09-26,11,2022-05-02,2023-09-25,512,434,78,3807bd13e88e17676730a29b02510697c2c7554a958127f935d2969bc17aa1c4
2023-09-26,12,2022-05-02,2023-09-25,512,422,90,2fbb970bcaa7a43c75b4869d2b6a7b2330f7ea834ead506c2e241bdd346611bf
2023-09-26,13,2022-05-02,2023-09-25,512,431,81,a2fb27075c34f64cabb40fe771b9e91dea9f26cb4fa51443bd9d3810fa71da62
2023-09-26,21,2022-05-02,2023-09-25,512,433,79,91d8731d9799009a48377da13d556090e36ac11f31edce937803c7457f964643
2023-09-26,35,2022-05-02,2023-09-25,512,428,84,c46b750ea4b2c074fcc3bcbb5ba652c6f23f836c90809072e27119fe03b07cc1
2023-09-26,82,2022-05-02,2023-09-25,512,432,80,0844493c1820cc10a7a42d461979cb231d44929ddd0df14d610b56b2362d8d85
2023-09-27,11,2022-05-03,2023-09-26,512,434,78,5038e32f475ac661f764b594aa4eaa992cea8a31a0424783d13b7b55574db591
2023-09-27,12,2022-05-03,2023-09-26,512,422,90,595c90d97ca7616ab83558595d7d1945043f537f96ee67d0a44d9a025d0e4121
2023-09-27,13,2022-05-03,2023-09-26,512,431,81,6ce40a629b7af51d6a190bf8a26aa00d7eaed2c557fab7f13e550a2af63bcd37
2023-09-27,21,2022-05-03,2023-09-26,512,433,79,3adb43869467e41ca4bc397403d88d79de79d6b537ba284f1feec938551478f7
2023-09-27,35,2022-05-03,2023-09-26,512,428,84,5306f5645e659f9c36fe9a9129003c222286aa2c9b18aebd2f830a40d3cb7b29
2023-09-27,82,2022-05-03,2023-09-26,512,432,80,3b5e80cb9da3a7344fe35384a1f8846ffcfa633e0347a36c64da94f83151a132
2023-09-28,11,2022-05-04,2023-09-27,512,434,78,144c109c00b7e96dc59429314fc81c280c11b06278c9e81151fdb1a8a515bda7
2023-09-28,12,2022-05-04,2023-09-27,512,423,89,ccc9dc90889e0c832a24291656d78477b5ee9091231c041192cf874d0ec31fdb
2023-09-28,13,2022-05-04,2023-09-27,512,431,81,3510358a4fdd2eb69ccd56c1a4b7147d1f4bae58e8d24d6fc04bc351e778e852
2023-09-28,21,2022-05-04,2023-09-27,512,433,79,be2bbfad6818bd08800fde008152f27923d89aea38e1fbed902b7fc664a658af
2023-09-28,35,2022-05-04,2023-09-27,512,428,84,9a9496d130789f4311db6613f49d282472236fdf5e7f7544d082a3c5cf058c60
2023-09-28,82,2022-05-04,2023-09-27,512,432,80,0865e1419d474e3d92ce04919c09a289072cfc0b101690671ae56596fc673af4
2023-09-29,11,2022-05-05,2023-09-28,512,434,78,3434da98a5cfc29b33820dcf5d7137c43c5787deec8bb1f72cae41321a3d4566
2023-09-29,12,2022-05-05,2023-09-28,512,423,89,a9ba827a224a59420e834ebac8fcbc7e5fd571158ba810e65672e79997ffd7ff
2023-09-29,13,2022-05-05,2023-09-28,512,431,81,8c02e9c4a11a755ff08cb675dad10d43b1f8476f5b1f3c42db83d0f4185e0298
2023-09-29,21,2022-05-05,2023-09-28,512,433,79,b92de504edc0a248df3aa48ef442a75bb6304d6889bde083bd143a4352188982
2023-09-29,35,2022-05-05,2023-09-28,512,428,84,a63034e08693e660943b4f49a16171265fe34904c9bc13c373a5a69849efb720
2023-09-29,82,2022-05-05,2023-09-28,512,432,80,0a12184ebac8c4bf9818f13c39edebad1d97799ca73a9bc6df979cb0e7575b06
2023-09-30,11,2022-05-06,2023-09-29,512,434,78,e3e73b90e8daac52a278cd23ffc8fa28f986f79c64a15d04e3aeba2f4fbddd7a
2023-09-30,12,2022-05-06,2023-09-29,512,423,89,6c521996aa909f1e299172a7c2db4c9e701b143eee20f9aebe9e859ed3fab07c
2023-09-30,13,2022-05-06,2023-09-29,512,431,81,6e35709437e8d81d5d32e875f2c50011ce0e0a8ef665f505e95dd8e91822c893
2023-09-30,21,2022-05-06,2023-09-29,512,433,79,63d6ce84da629bb94d9f56e197a94e28e745b6337f9d957f6bb64a27e166d333
2023-09-30,35,2022-05-06,2023-09-29,512,428,84,1b169845cd931d9683eeb3bdee9a193c5965cd75495b33ce97e14f86e4fac492
2023-09-30,82,2022-05-06,2023-09-29,512,432,80,84c3aa95e82bd04111ad303c3c64eb08bc7f6aa3340f552295d2c0c00deced85
2023-10-01,11,2022-05-07,2023-09-30,512,434,78,aaa0d77c76a1dae363fff6ca197d957ea243ed49823853ea482d37c3c2b0099f
2023-10-01,12,2022-05-07,2023-09-30,512,423,89,274e4cebe307833078ef14940ad188611b418fb1105c8d3806e55209e7bf887a
2023-10-01,13,2022-05-07,2023-09-30,512,431,81,4c373dbb483eb52e1868e86769f369e61bfa98e5b8a997ee6cdd7b12a6a1c2c7
2023-10-01,21,2022-05-07,2023-09-30,512,433,79,424a69205705be33dd5fc879a85d2182a6ac21da4ddf4bac4384f8b6b74047d0
2023-10-01,35,2022-05-07,2023-09-30,512,428,84,2677b341975fb231d1c56a639cc32819e299b803b266a4ee6a1a75551e262b2d
2023-10-01,82,2022-05-07,2023-09-30,512,432,80,01237b79cc105601b656d6279a2b5bc2b03e62ca4459ef1ac8ee9354e041e050
2023-10-02,11,2022-05-08,2023-10-01,512,434,78,8d3750a53512789ebe936609199366ff91517ec6be349817f7fb1a4320806279
2023-10-02,12,2022-05-08,2023-10-01,512,423,89,d9d9575efafcf2cc57b44444cf9c135c7a30428b34186ddfe2864579a56dcbda
2023-10-02,13,2022-05-08,2023-10-01,512,431,81,ce3730160cb3780e175c5dc182659c7dc39ebc7159c850fd92de568c510fc436
2023-10-02,21,2022-05-08,2023-10-01,512,433,79,e210425b6d1c6d9fd98108bd41456f9dc8ec5e5cf890cb21538719cc1b5cece1
2023-10-02,35,2022-05-08,2023-10-01,512,428,84,b1eec68fd4e5a809a97d48ffa1b08ae88a688caf88e89557e246c5afbf1a930e
2023-10-02,82,2022-05-08,2023-10-01,512,432,80,eed8586e5f5adbe85d8ad8ae4d2062a56a92537654a71ae9ee5ad389a732f639
2023-10-03,11,2022-05-09,2023-10-02,512,434,78,bdca7834ce2a180a46a7553b6e58f7976477cbde7f684f83f8852c5f526808c5
2023-10-03,12,2022-05-09,2023-10-02,512,423,89,27e7bbf93452c8a9824cdb0085eb4b0f1ee38971b33568d8a0c1a78f1f5bf671
2023-10-03,13,2022-05-09,2023-10-02,512,431,81,5339c1f22a9dd5a866c5791de40b1a3b3d9109b320e2d54e08097c02e0564aa8
2023-10-03,21,2022-05-09,2023-10-02,512,433,79,cabf9dcc406d1a9adfca95a9544fc7d71abfaefff6a96557c8147e2257727b84
2023-10-03,35,2022-05-09,2023-10-02,512,428,84,ac4be8881b5feba2ae9b969f1b16f0a6944f96feede78d9d1ac12caf007f4983
2023-10-03,82,2022-05-09,2023-10-02,512,432,80,7e262eb239a0f66f88033db44e4410ed30b907ba16691985004cae423b2bfbd7
2023-10-04,11,2022-05-10,2023-10-03,512,434,78,4aa3d835bb04299b83344f632f6a925cca214af05b42085c876a22d0c822a8bf
2023-10-04,12,2022-05-10,2023-10-03,512,423,89,bc2fcb27d80b62dac9ca7ffc240e9542a601a6305ee115288ba537053e56dee4
2023-10-04,13,2022-05-10,2023-10-03,512,431,81,0e119b831cf31769ebf917514075febc14874086534a976f8444c76942abdf9d
2023-10-04,21,2022-05-10,2023-10-03,512,433,79,c5474a3b204c7967bec04c5c374de6a5da0f315ae3894393f069197bc36df1fc
2023-10-04,35,2022-05-10,2023-10-03,512,428,84,30dce4b13337dbc5f8b5c006fb65621c50365f2fed70114ef60939d6d93f8c8a
2023-10-04,82,2022-05-10,2023-10-03,512,432,80,487b4e7077851396cfc6b31cb89160a8ea59fc9a286ff5e6befbaad02a29582a
2023-10-05,11,2022-05-11,2023-10-04,512,434,78,436ccd550c01907579e2caeb0d954d2604df749760b09c8670559eec263623b8
2023-10-05,12,2022-05-11,2023-10-04,512,423,89,ac80154a6dc7ceb561a6deea43baedf7d1148e7e52261aefea454da7e2eb8868
2023-10-05,13,2022-05-11,2023-10-04,512,431,81,f7848b43844d9ad385b374fe41cbfe18208401f11863a4efd703c87446c8ec79
2023-10-05,21,2022-05-11,2023-10-04,512,433,79,223f3b413a050e8bfe090e6afc65d8455386c04f49cf1dde08e3e29b963e494b
2023-10-05,35,2022-05-11,2023-10-04,512,428,84,9a854b99d7300ce2fabbd40570e588fe042d044d8ffeb0b198460fafabbfaeb0
2023-10-05,82,2022-05-11,2023-10-04,512,432,80,c3c62a90266accb42af76343b8bf6109a78ac39c5df970154e72d9c390d6ac38
2023-10-06,11,2022-05-12,2023-10-05,512,434,78,0f596643afe97d745ee92168e874086155f9884722b9e8c328741f925047ad64
2023-10-06,12,2022-05-12,2023-10-05,512,423,89,60eec8d7a406ee24582ba741374092adeeb6f20dbb5e7ee8ff1e062ad73d5830
2023-10-06,13,2022-05-12,2023-10-05,512,431,81,a8704465f4ec5cb22ff17c704d0a437cb35dd5086673cd15935635b9498bd708
2023-10-06,21,2022-05-12,2023-10-05,512,433,79,678ca7360f2f730a15136e435dd1d270be05f37700519758380631119d39cb3b
2023-10-06,35,2022-05-12,2023-10-05,512,428,84,8312c6660a30044dc0d1ef4affdc80493c3eb00393a84d45a86a636c850c7e04
2023-10-06,82,2022-05-12,2023-10-05,512,432,80,df4523bbc4f0e6082f1c19b216bcf9e78920fe01a7172fa3df7c948b6859ec45
2023-10-07,11,2022-05-13,2023-10-06,512,434,78,6cb14b051e0bad16d078cdff47c71166cf28d11be980cd31673851e27de2cf29
2023-10-07,12,2022-05-13,2023-10-06,512,423,89,d6b30de6b83a803f4c8be16341005fe2da9cce11ee550ce82f4704d20dbcb3c0
2023-10-07,13,2022-05-13,2023-10-06,512,431,81,ddd2f04282a4d215f524950364282e6d41047e6f87e3aed4fe188d4dfec7e340
2023-10-07,21,2022-05-13,2023-10-06,512,433,79,b5ff3622e796eb5208c9b325d5700b737cfed002758e02a26da243ab1a118da3
2023-10-07,35,2022-05-13,2023-10-06,512,428,84,e18ba09f9650258949085020224dd119ab68ca62a27adc83ffdc5b9f3a6093ff
2023-10-07,82,2022-05-13,2023-10-06,512,432,80,6508b00075055e202c66fc0e01657d5f3107dc21335fd4cfb8cfbb7d1e07f055
2023-10-08,11,2022-05-14,2023-10-07,512,434,78,e821a26be3edd9e1d29d44f79bd38ada82934adfc10c34a1a7122bc6797f5d43
2023-10-08,12,2022-05-14,2023-10-07,512,423,89,20bf7005dc430e706faa09cc9313b65281e408c3b6c58bddf22a8cce5e392c9c
2023-10-08,13,2022-05-14,2023-10-07,512,431,81,47e31553397b877618527262aba93dab23af9d38715c56bc60ec2b15f431a4de
2023-10-08,21,2022-05-14,2023-10-07,512,433,79,2c44458d2fe14d0ea3c33c021def502965f3d139e28f659ba666e11b422447d9
2023-10-08,35,2022-05-14,2023-10-07,512,428,84,6ee33755edd2665df4dab99d1df87029d6ceada2fd5829dc89820a8fa1af523f
2023-10-08,82,2022-05-14,2023-10-07,512,432,80,36be8252e8d93cafaecd10970a121f38cedad541a3765af5234b97a89061c12f
2023-10-09,11,2022-05-15,2023-10-08,512,434,78,fdfde412b6b237d6d3fc9dbd13df46611bc955454fee59166b83d683da00c68b
2023-10-09,12,2022-05-15,2023-10-08,512,423,89,60addceaf179617ba38e4cbed954e9b87a2b14017111fa483636befad846782a
2023-10-09,13,2022-05-15,2023-10-08,512,431,81,5d52a5d40dd43421acadcecbb9a3ab570f621059b4b3e0ee8b68823921a23c60
2023-10-09,21,2022-05-15,2023-10-08,512,433,79,2f3cc464692555f0611d3e9c925726e29e36a42e97556a7a8150fef06d3a785f
2023-10-09,35,2022-05-15,2023-10-08,512,428,84,bf6c4dc34722390644e82c923ad1b4fefe623f1793ead499e395c2619fd272fc
2023-10-09,82,2022-05-15,2023-10-08,512,432,80,89f6988758152b7c7854fb0995a0b714d83182cec1bba98c4b2196fad93882f6
2023-10-10,11,2022-05-16,2023-10-09,512,434,78,d8d3677fd072cd7f27a1993db5e45d1c3cbd8249338ad45ba70e8ea1a3f8b5fa
2023-10-10,12,2022-05-16,2023-10-09,512,423,89,ffe62d90b504075f620be283ede1d6f8c836b11ae29d1d3cd3f62f101d745051
2023-10-10,13,2022-05-16,2023-10-09,512,431,81,b007fb1314f0ad0dfd1b404ef465e7bb8beeaab13d4f2632bf2714171546e1fa
2023-10-10,21,2022-05-16,2023-10-09,512,433,79,bc51e33e554bf6ec06e142f9334dd0a33e2f54dfe113fa56cf8624438b2de55f
2023-10-10,35,2022-05-16,2023-10-09,512,428,84,e54a48cf3e22a0adc5164f5ab61f8a93cfea061bc306887be95c6dc71c04b3e2
2023-10-10,82,2022-05-16,2023-10-09,512,432,80,24b0ba51d1bc776f25760d757a1c977b9777acc110edca5cc86fdd9291d315dc
2023-10-11,11,2022-05-17,2023-10-10,512,434,78,6e16f4f47ec9f9ecabd7ee040ee8e8c827a6b56e50d6f22318fcd42b449b20f0
2023-10-11,12,2022-05-17,2023-10-10,512,423,89,f8f66488b5399ce9b802a1a6fe167cb28a1f3eab5e7e8d96014f70c71597c266
2023-10-11,13,2022-05-17,2023-10-10,512,431,81,79c07ff648e20453f998030ccd43d6d927788275f49ae6a56ea718a51e99b5ea
2023-10-11,21,2022-05-17,2023-10-10,512,433,79,d45e75968a7050ba6187dd88a18248b1c83884198890cb10018412e58723c49c
2023-10-11,35,2022-05-17,2023-10-10,512,428,84,30fb88e50c8fd2928b2a05e5a4f5e3195577d0e3ebb42fe34e5babeb46c0a517
2023-10-11,82,2022-05-17,2023-10-10,512,432,80,166aef4f1f62b4d15d97fb40b3a0e9795439a90ac80aba3faa1ac58190f01802
2023-10-12,11,2022-05-18,2023-10-11,512,434,78,5a2fe3219ebc96721154c530e3befc03247f811921d78e8cd400a4831372edca
2023-10-12,12,2022-05-18,2023-10-11,512,423,89,c033ddc88e54466847cd175ab937178a7289d0fbdace6b2841f90b142a655975
2023-10-12,13,2022-05-18,2023-10-11,512,431,81,6d3ae6dbec62070fe79db43992342ebd99136b77f4dcc692ce6a8badb2229177
2023-10-12,21,2022-05-18,2023-10-11,512,433,79,d258ab3d2c7823d117dfedac6a9a59733219b2139a7c33215dfd7a9ffbc69778
2023-10-12,35,2022-05-18,2023-10-11,512,428,84,7a293355a9e9e182338ff6306f7beec321ab0290b91a6c7d3136c161a723e6b6
2023-10-12,82,2022-05-18,2023-10-11,512,432,80,84e2a74f49485471be07d0ff24788f6123e901584277551a6ff5bff801b93bb8
2023-10-13,11,2022-05-19,2023-10-12,512,434,78,304cf644910a74651e3f3587c96ec14796cd32ffbbd762cb0a23cf86bdd76b21
2023-10-13,12,2022-05-19,2023-10-12,512,423,89,5afd111361ef339e052970ce457530979eb84637ef4c953aa463c54468dbd5d6
2023-10-13,13,2022-05-19,2023-10-12,512,431,81,2f478a2ede575d593133c15379b11040a6a64cdee444e0f2ebde54294d520a1d
2023-10-13,21,2022-05-19,2023-10-12,512,433,79,1917e6abe039115b42282093128d26e35c07b287d269921fdf68b26027377475
2023-10-13,35,2022-05-19,2023-10-12,512,428,84,b769c4e57f2095efda1f56c16d0d3dc7759c400a1c532d8aca8bac7e01f3debe
2023-10-13,82,2022-05-19,2023-10-12,512,432,80,48e9a56c676796c24c264a17ae0288c83a7e2e4a03832e6c8e2c51ab7d9e58ea
2023-10-14,11,2022-05-20,2023-10-13,512,434,78,4bab8834305dfd7fbca2ae688276060b0c3772dbb50330956a05de63e95dcb0c
2023-10-14,12,2022-05-20,2023-10-13,512,423,89,c0b8d61700b112927b628799be92c6e51df940cae36411dc3771214b4c1a7235
2023-10-14,13,2022-05-20,2023-10-13,512,431,81,9059f2caf5e503b254c4179098e9eb14d325d143ebb218067a597fc6e364c098
2023-10-14,21,2022-05-20,2023-10-13,512,433,79,562875f05e1fae10bff736ff8d9eed666b14435f1a5190249c9b4f23d5183f7f
2023-10-14,35,2022-05-20,2023-10-13,512,428,84,f76d9626207957d18aa2190815fc9022f8517327d0c025a1c0f14c0a69ccaae1
2023-10-14,82,2022-05-20,2023-10-13,512,432,80,f0036a760067703d57164112226819cdfa0a5b009ebf4ddfa768e4930f5bfd7c
2023-10-15,11,2022-05-21,2023-10-14,512,434,78,e7531258baf197d0e0ab406198e89a98fe00a4c483a17d9e32d38464db7aa6da
2023-10-15,12,2022-05-21,2023-10-14,512,423,89,c7abf8561bcb9f8d339c16a5163c580553e072f9aee38aae773dffcced6fdcd9
2023-10-15,13,2022-05-21,2023-10-14,512,431,81,1fc7f92d5fbc61db45486c1219b6806582ed38353f82de6961f4135b604c88ee
2023-10-15,21,2022-05-21,2023-10-14,512,433,79,e95cd504bb9ceb04b8a99fc0ebf41b59963ddedf98653b228eedfcd34492cdcb
2023-10-15,35,2022-05-21,2023-10-14,512,428,84,3175ca2bcf160dc2f19b2e5d236ab0ba40f55fe27d1ecbdf58f810c74df44c12
2023-10-15,82,2022-05-21,2023-10-14,512,432,80,6e49df2000bf04e47a4ba6687e94d72506fc038799f6a1cb25e2050676cb5219
2023-10-16,11,2022-05-22,2023-10-15,512,434,78,324f8beec1e8cadeda6b03317082487f94ed5c77631c54bddfa0d3477bff28e7
2023-10-16,12,2022-05-22,2023-10-15,512,423,89,875597725b55e1319a70da8738a88b037c2e6f543f083935ffa2cfe847a1cc2d
2023-10-16,13,2022-05-22,2023-10-15,512,431,81,e2cdf702365e984a55b23ff2286d1e4706b91801bc2ef50489fcb9df2aca5fba
2023-10-16,21,2022-05-22,2023-10-15,512,433,79,6946850d9457ceda47ad0fc0d8fcd4a403376efac5f3ba5af84d75e1098e4a00
